,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,15.413063978613975,2024-06-17 13:44:21.581133,2024-06-17 13:45:27.006738,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,40.100524398027105,2024-06-17 13:44:21.585632,2024-06-17 13:45:37.457628,False,cosine,False,True,10,False,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,57.06061133883862,2024-06-17 13:44:21.593606,2024-06-17 13:45:52.024336,False,log interpolate,True,False,7,True,True,True,False,False,False,False,False,False,True,2
3,3,TrialState.COMPLETE,73.2643766344075,2024-06-17 13:44:21.599108,2024-06-17 13:44:31.128982,True,inv interpolate,True,False,14,False,True,False,True,True,True,False,True,False,True,3
4,4,TrialState.COMPLETE,1000000000.0,2024-06-17 13:44:21.599218,2024-06-17 13:45:18.498322,True,cosine,True,True,5,True,True,True,True,False,False,True,False,False,False,4
5,5,TrialState.COMPLETE,70.13401543340292,2024-06-17 13:44:21.602487,2024-06-17 13:44:38.609581,False,cosine,True,True,7,True,True,False,True,False,False,False,False,True,False,5
6,6,TrialState.COMPLETE,70.13401543340292,2024-06-17 13:44:21.606162,2024-06-17 13:44:42.247774,False,chebyschev,True,True,16,True,True,False,False,True,True,False,True,True,True,6
7,7,TrialState.COMPLETE,47.51110488622615,2024-06-17 13:44:21.606425,2024-06-17 13:46:29.839445,False,Q^-2 power series,False,True,1,True,True,True,True,True,True,True,False,False,False,7
8,8,TrialState.COMPLETE,29.609595345824502,2024-06-17 13:44:21.606546,2024-06-17 13:44:43.274660,True,Q^2 power series,True,True,1,True,False,False,True,True,True,True,False,True,False,8
9,9,TrialState.COMPLETE,52.78600082153753,2024-06-17 13:44:21.606577,2024-06-17 13:47:06.762502,False,Q^-2 power series,True,True,9,True,False,True,False,True,True,True,False,False,False,9
10,10,TrialState.COMPLETE,49.867069211753645,2024-06-17 13:44:31.133949,2024-06-17 13:45:59.150530,False,Q^-2 power series,True,True,5,False,False,True,False,True,False,True,False,False,False,10
11,11,TrialState.COMPLETE,9.600691719843152,2024-06-17 13:44:38.620600,2024-06-17 13:45:35.547123,True,Q^-2 power series,True,True,15,False,True,True,False,False,False,True,False,False,True,11
12,12,TrialState.COMPLETE,19.419792542568135,2024-06-17 13:44:42.254792,2024-06-17 13:45:08.941563,True,Q^-2 power series,True,False,7,True,False,True,False,True,False,False,False,True,True,12
13,13,TrialState.COMPLETE,53.33183259989528,2024-06-17 13:44:43.319024,2024-06-17 13:45:53.801685,False,Q^-2 power series,True,True,9,False,False,False,False,False,True,False,True,False,False,13
14,14,TrialState.COMPLETE,49.81513131623639,2024-06-17 13:45:08.947913,2024-06-17 13:46:16.100371,False,Q^-2 power series,True,False,10,True,True,True,False,True,False,True,True,False,True,14
15,15,TrialState.COMPLETE,8.624957540172979,2024-06-17 13:45:18.506747,2024-06-17 13:45:59.760819,True,cosine,False,True,12,True,False,False,True,False,False,False,True,False,False,15
16,16,TrialState.COMPLETE,50.53078382929227,2024-06-17 13:45:27.021084,2024-06-17 13:46:48.072426,False,Q^2 power series,False,True,10,False,True,True,False,True,True,False,False,False,False,16
17,17,TrialState.COMPLETE,49.476620836847744,2024-06-17 13:45:35.569712,2024-06-17 13:46:25.429779,False,cosine,False,False,6,True,False,False,False,True,True,False,False,False,True,17
18,18,TrialState.COMPLETE,19.978882658571425,2024-06-17 13:45:37.473272,2024-06-17 13:45:59.752868,True,log interpolate,True,True,11,True,True,False,True,False,False,False,True,True,False,18
19,19,TrialState.COMPLETE,46.71026049812868,2024-06-17 13:45:52.048210,2024-06-17 13:47:16.997647,False,log interpolate,False,False,14,True,False,True,False,True,True,True,True,False,False,19
20,20,TrialState.COMPLETE,8.08884083037111,2024-06-17 13:45:53.811859,2024-06-17 13:46:39.406687,True,cosine,False,False,13,False,True,True,True,True,False,True,True,False,False,20
21,21,TrialState.COMPLETE,45.62872178575973,2024-06-17 13:45:59.159681,2024-06-17 13:47:16.440211,False,cosine,False,False,15,True,True,True,False,True,True,False,False,False,True,21
22,22,TrialState.COMPLETE,19.856887831147922,2024-06-17 13:45:59.772644,2024-06-17 13:46:26.244782,True,Q^-2 power series,True,False,4,True,True,True,True,True,False,False,False,True,False,22
23,23,TrialState.COMPLETE,19.633138017165887,2024-06-17 13:45:59.787862,2024-06-17 13:46:24.102559,True,chebyschev,False,True,14,True,False,True,True,False,True,True,True,True,False,23
24,24,TrialState.COMPLETE,23.85510781536271,2024-06-17 13:46:16.110523,2024-06-17 13:47:04.686116,True,inv interpolate,False,True,1,False,False,True,False,False,True,True,True,False,True,24
25,25,TrialState.COMPLETE,70.13401543340292,2024-06-17 13:46:24.112949,2024-06-17 13:46:41.296830,False,Q^-2 power series,True,False,8,True,True,True,True,False,True,True,True,True,True,25
26,26,TrialState.COMPLETE,49.69952470407761,2024-06-17 13:46:25.443958,2024-06-17 13:47:56.675606,False,inv interpolate,True,True,3,False,False,False,False,True,True,False,True,False,True,26
27,27,TrialState.COMPLETE,73.2643728749886,2024-06-17 13:46:26.275066,2024-06-17 13:47:02.452792,True,Q^2 power series,False,False,13,True,False,True,False,True,False,True,False,False,True,27
28,28,TrialState.COMPLETE,9.770581744842916,2024-06-17 13:46:29.853964,2024-06-17 13:49:03.847282,True,Q^-2 power series,False,True,3,True,False,False,True,False,False,True,False,False,False,28
29,29,TrialState.COMPLETE,73.26437332623016,2024-06-17 13:46:39.420519,2024-06-17 13:47:03.931804,True,Q^2 power series,False,False,12,False,False,False,True,False,False,True,True,False,False,29
30,30,TrialState.COMPLETE,8.40908053281913,2024-06-17 13:46:41.331946,2024-06-17 13:47:43.928195,True,cosine,False,True,13,False,True,True,True,False,False,True,True,False,False,30
31,31,TrialState.COMPLETE,8.384794587949754,2024-06-17 13:46:48.122426,2024-06-17 13:47:43.330862,True,cosine,False,False,13,False,True,False,True,False,False,True,True,False,False,31
32,32,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:47:02.500612,2024-06-17 13:48:02.030830,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,32
33,33,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:47:03.956399,2024-06-17 13:47:57.308241,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,33
34,34,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:47:04.702249,2024-06-17 13:47:59.926219,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,34
35,35,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:47:06.778665,2024-06-17 13:48:04.486980,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,35
36,36,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:47:16.479729,2024-06-17 13:48:12.873678,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,36
37,37,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:47:17.038631,2024-06-17 13:48:08.730752,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,37
38,38,TrialState.COMPLETE,8.519619810028072,2024-06-17 13:47:43.342642,2024-06-17 13:48:39.287423,True,cosine,False,False,12,False,True,False,True,False,False,True,True,False,False,38
39,39,TrialState.COMPLETE,8.286207224777948,2024-06-17 13:47:43.942949,2024-06-17 13:48:40.093349,True,cosine,False,False,16,False,True,False,True,False,False,True,True,False,False,39
40,40,TrialState.COMPLETE,8.519619810028072,2024-06-17 13:47:56.709049,2024-06-17 13:48:54.007827,True,cosine,False,False,12,False,True,False,True,False,False,True,True,False,False,40
41,41,TrialState.COMPLETE,8.286207224777948,2024-06-17 13:47:57.324675,2024-06-17 13:48:56.554088,True,cosine,False,False,16,False,True,False,True,False,False,True,True,False,False,41
42,42,TrialState.COMPLETE,8.286207224777948,2024-06-17 13:47:59.957188,2024-06-17 13:48:59.613495,True,cosine,False,False,16,False,True,False,True,False,False,True,True,False,False,42
43,43,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:48:02.049458,2024-06-17 13:49:02.572956,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,43
44,44,TrialState.COMPLETE,8.258151117214837,2024-06-17 13:48:04.503153,2024-06-17 13:49:02.024989,True,cosine,False,True,16,False,True,False,True,False,False,True,True,False,False,44
45,45,TrialState.COMPLETE,8.277106705418664,2024-06-17 13:48:08.748695,2024-06-17 13:49:24.629108,True,cosine,False,True,15,False,True,False,True,False,False,True,True,False,False,45
46,46,TrialState.COMPLETE,8.277106705418664,2024-06-17 13:48:12.899080,2024-06-17 13:49:32.526011,True,cosine,False,True,15,False,True,False,True,False,False,True,True,False,False,46
47,47,TrialState.COMPLETE,8.277106705418664,2024-06-17 13:48:39.371868,2024-06-17 13:49:52.681158,True,cosine,False,True,15,False,True,False,True,False,False,True,True,False,False,47
48,48,TrialState.COMPLETE,8.277106705418664,2024-06-17 13:48:40.118570,2024-06-17 13:49:54.696743,True,cosine,False,True,15,False,True,False,True,False,False,True,True,False,False,48
49,49,TrialState.COMPLETE,1000000000.0,2024-06-17 13:48:54.060924,2024-06-17 13:50:05.690328,True,chebyschev,False,True,15,False,True,False,True,False,False,True,True,False,False,49
50,50,TrialState.COMPLETE,8.277106705418664,2024-06-17 13:48:56.608789,2024-06-17 13:50:06.167866,True,cosine,False,True,15,False,True,False,True,False,False,True,True,False,False,50
51,51,TrialState.COMPLETE,8.277106705418664,2024-06-17 13:48:59.661172,2024-06-17 13:50:24.871991,True,cosine,False,True,15,False,True,False,True,False,False,True,True,False,False,51
52,52,TrialState.COMPLETE,8.277106705418664,2024-06-17 13:49:02.045643,2024-06-17 13:50:19.086278,True,cosine,False,True,15,False,True,False,True,False,False,True,True,False,False,52
53,53,TrialState.COMPLETE,1000000000.0,2024-06-17 13:49:02.593600,2024-06-17 13:50:11.646832,True,chebyschev,False,True,15,False,True,False,True,False,False,True,True,False,False,53
54,54,TrialState.COMPLETE,1000000000.0,2024-06-17 13:49:03.867359,2024-06-17 13:50:15.681506,True,chebyschev,False,True,15,False,True,False,True,False,False,True,True,False,False,54
55,55,TrialState.COMPLETE,1000000000.0,2024-06-17 13:49:24.672637,2024-06-17 13:50:35.442238,True,chebyschev,False,True,15,False,True,False,True,False,False,True,True,False,False,55
56,56,TrialState.COMPLETE,8.520275883963425,2024-06-17 13:49:32.599931,2024-06-17 13:50:50.461869,True,chebyschev,False,True,14,False,True,False,True,False,False,True,True,False,False,56
57,57,TrialState.COMPLETE,8.520275883963425,2024-06-17 13:49:52.749199,2024-06-17 13:51:06.887623,True,chebyschev,False,True,14,False,True,False,True,False,False,True,True,False,False,57
58,58,TrialState.COMPLETE,8.520275883963425,2024-06-17 13:49:54.735129,2024-06-17 13:51:12.966919,True,chebyschev,False,True,14,False,True,False,True,False,False,True,True,False,False,58
59,59,TrialState.COMPLETE,8.615662997185233,2024-06-17 13:50:05.748824,2024-06-17 13:51:37.392877,True,log interpolate,False,True,14,False,True,False,True,False,False,True,True,False,False,59
60,60,TrialState.COMPLETE,7.7967769640227695,2024-06-17 13:50:06.230844,2024-06-17 13:51:10.785686,True,cosine,False,True,14,False,True,False,True,False,False,True,True,False,False,60
61,61,TrialState.COMPLETE,7.7967769640227695,2024-06-17 13:50:11.714704,2024-06-17 13:51:26.102482,True,cosine,False,True,14,False,True,False,True,False,False,True,True,False,False,61
62,62,TrialState.COMPLETE,7.7967769640227695,2024-06-17 13:50:15.739354,2024-06-17 13:51:29.202630,True,cosine,False,True,14,False,True,False,True,False,False,True,True,False,False,62
63,63,TrialState.COMPLETE,8.615662997185233,2024-06-17 13:50:19.169849,2024-06-17 13:51:46.318669,True,log interpolate,False,True,14,False,True,False,True,False,False,True,True,False,False,63
64,64,TrialState.COMPLETE,8.615662997185233,2024-06-17 13:50:24.984512,2024-06-17 13:51:53.444360,True,log interpolate,False,True,14,False,True,False,True,False,False,True,True,False,False,64
65,65,TrialState.COMPLETE,8.164150572240745,2024-06-17 13:50:35.528365,2024-06-17 13:51:49.402957,True,log interpolate,False,True,14,False,True,False,True,True,False,True,True,False,False,65
66,66,TrialState.COMPLETE,8.164150572240745,2024-06-17 13:50:50.546695,2024-06-17 13:52:04.599650,True,log interpolate,False,True,14,False,True,False,True,True,False,True,True,False,False,66
67,67,TrialState.COMPLETE,8.164150572240745,2024-06-17 13:51:06.934222,2024-06-17 13:52:14.743274,True,log interpolate,False,True,14,False,True,False,True,True,False,True,True,False,False,67
68,68,TrialState.COMPLETE,7.991773298843614,2024-06-17 13:51:10.812954,2024-06-17 13:52:12.693680,True,cosine,False,True,13,False,True,False,True,True,False,True,True,False,False,68
69,69,TrialState.COMPLETE,19.970097804831532,2024-06-17 13:51:12.993402,2024-06-17 13:51:31.913853,True,log interpolate,False,True,13,False,True,False,True,True,False,True,True,True,False,69
70,70,TrialState.COMPLETE,8.438561266638317,2024-06-17 13:51:26.128946,2024-06-17 13:52:38.638687,True,log interpolate,False,True,13,False,True,False,True,True,False,True,True,False,False,70
71,71,TrialState.COMPLETE,8.438561266638317,2024-06-17 13:51:29.238549,2024-06-17 13:52:44.292549,True,log interpolate,False,True,13,False,True,False,True,True,False,True,True,False,False,71
72,72,TrialState.COMPLETE,73.2643766344075,2024-06-17 13:51:31.974340,2024-06-17 13:51:42.331250,True,inv interpolate,False,True,11,False,True,False,True,True,False,True,True,False,False,72
73,73,TrialState.COMPLETE,73.2643766344075,2024-06-17 13:51:37.431414,2024-06-17 13:51:47.666753,True,inv interpolate,False,True,11,False,True,False,True,True,False,True,True,False,False,73
74,74,TrialState.COMPLETE,8.40908053281913,2024-06-17 13:51:42.365580,2024-06-17 13:52:58.578531,True,cosine,False,True,13,False,True,True,True,False,False,True,True,False,False,74
75,75,TrialState.COMPLETE,8.055331519384653,2024-06-17 13:51:46.346076,2024-06-17 13:52:58.549377,True,cosine,False,True,13,False,True,True,True,True,False,True,True,False,False,75
76,76,TrialState.COMPLETE,8.40908053281913,2024-06-17 13:51:47.706691,2024-06-17 13:53:07.195343,True,cosine,False,True,13,False,True,True,True,False,False,True,True,False,False,76
77,77,TrialState.COMPLETE,7.89827860034076,2024-06-17 13:51:49.514948,2024-06-17 13:53:02.693381,True,log interpolate,False,True,13,False,True,True,True,True,False,True,True,False,False,77
78,78,TrialState.COMPLETE,7.840095920002657,2024-06-17 13:51:53.500478,2024-06-17 13:53:02.992014,True,log interpolate,False,True,12,False,True,True,True,True,False,True,True,False,False,78
79,79,TrialState.COMPLETE,7.89827860034076,2024-06-17 13:52:04.668908,2024-06-17 13:53:18.563593,True,log interpolate,False,True,13,False,True,True,True,True,False,True,True,False,False,79
