,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,18.12896121880363,2024-06-17 14:29:34.350416,2024-06-17 14:30:36.362846,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,41.77310442087606,2024-06-17 14:29:34.353476,2024-06-17 14:31:18.647673,False,cosine,False,True,10,False,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,43.96224477790549,2024-06-17 14:29:34.358826,2024-06-17 14:30:54.005106,False,log interpolate,True,True,7,False,True,True,False,True,False,False,False,False,True,2
3,3,TrialState.COMPLETE,70.42536277206925,2024-06-17 14:29:34.367602,2024-06-17 14:29:56.209716,False,Q^2 power series,True,True,12,False,False,False,True,False,False,True,True,True,False,3
4,4,TrialState.COMPLETE,32.21496854460806,2024-06-17 14:29:34.389195,2024-06-17 14:29:56.383963,True,chebyschev,False,False,1,True,True,False,False,False,False,False,False,True,True,4
5,5,TrialState.COMPLETE,44.88070167728107,2024-06-17 14:29:34.397857,2024-06-17 14:32:00.262967,False,inv interpolate,True,True,9,True,True,True,True,True,True,True,True,False,False,5
6,6,TrialState.COMPLETE,83.80009901016058,2024-06-17 14:29:34.402361,2024-06-17 14:29:42.801425,True,inv interpolate,False,True,8,False,False,True,True,False,False,False,True,False,False,6
7,7,TrialState.COMPLETE,70.55141466697734,2024-06-17 14:29:34.402471,2024-06-17 14:29:53.121496,False,inv interpolate,True,False,6,True,True,True,True,True,True,False,True,True,True,7
8,8,TrialState.COMPLETE,46.91342937588173,2024-06-17 14:29:34.402652,2024-06-17 14:32:07.779258,False,chebyschev,True,True,7,True,True,False,False,True,True,False,False,False,False,8
9,9,TrialState.COMPLETE,9.758005632814037,2024-06-17 14:29:34.403800,2024-06-17 14:30:53.035650,True,Q^-2 power series,False,False,5,True,False,True,True,True,True,True,True,False,True,9
10,10,TrialState.COMPLETE,49.108733451201154,2024-06-17 14:29:42.807439,2024-06-17 14:31:03.358566,False,chebyschev,False,True,15,False,False,False,False,False,True,True,True,False,True,10
