,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,26.299307963810154,2024-06-18 00:48:10.340451,2024-06-18 00:49:15.944782,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,48.64090497407666,2024-06-18 00:48:10.344908,2024-06-18 00:49:27.987940,False,cosine,False,True,10,False,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,48.35054044680436,2024-06-18 00:48:10.352459,2024-06-18 00:50:11.516550,False,log interpolate,True,True,7,True,True,True,True,True,True,False,False,False,True,2
3,3,TrialState.COMPLETE,24.38750895971895,2024-06-18 00:48:10.357996,2024-06-18 00:49:06.381030,True,cosine,False,True,1,True,True,False,True,True,True,True,True,False,False,3
4,4,TrialState.COMPLETE,18.788538986019436,2024-06-18 00:48:10.363878,2024-06-18 00:49:12.730273,True,Q^-2 power series,False,False,16,True,False,False,False,False,True,False,True,False,True,4
5,5,TrialState.COMPLETE,67.80510224890776,2024-06-18 00:48:10.367839,2024-06-18 00:48:33.468761,False,inv interpolate,True,True,16,True,False,False,False,True,True,True,False,True,False,5
6,6,TrialState.COMPLETE,22.419960932511994,2024-06-18 00:48:10.369111,2024-06-18 00:48:35.280449,True,cosine,True,True,14,True,False,True,True,True,True,True,True,True,False,6
7,7,TrialState.COMPLETE,48.40357731487745,2024-06-18 00:48:10.369968,2024-06-18 00:49:21.694813,False,Q^2 power series,True,True,1,True,True,False,True,False,True,False,False,False,True,7
8,8,TrialState.COMPLETE,48.15407329141635,2024-06-18 00:48:10.370045,2024-06-18 00:49:25.707018,False,cosine,True,True,6,False,True,False,True,True,True,True,False,False,False,8
9,9,TrialState.COMPLETE,33.803630629635734,2024-06-18 00:48:10.370080,2024-06-18 00:48:38.873479,True,Q^-2 power series,False,True,9,True,False,True,True,True,False,False,True,True,False,9
