,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,20.749509305749335,2024-06-18 03:50:27.817952,2024-06-18 03:51:31.635375,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,22.825005424024216,2024-06-18 03:50:27.822432,2024-06-18 03:52:34.481074,False,cosine,False,True,10,False,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,47.637022698136725,2024-06-18 03:50:27.830243,2024-06-18 03:51:35.718318,False,log interpolate,True,True,7,False,True,True,False,True,False,False,False,False,True,2
3,3,TrialState.COMPLETE,66.42862877532531,2024-06-18 03:50:27.841594,2024-06-18 03:50:50.318940,False,Q^2 power series,True,True,12,True,False,True,False,True,True,True,True,True,False,3
4,4,TrialState.COMPLETE,68.7016498463083,2024-06-18 03:50:27.858825,2024-06-18 03:50:47.673903,False,inv interpolate,False,True,9,True,True,False,False,False,True,False,True,True,False,4
5,5,TrialState.COMPLETE,25.834099558018693,2024-06-18 03:50:27.859196,2024-06-18 03:50:55.543835,True,chebyschev,False,True,15,False,False,True,True,True,True,True,False,True,False,5
6,6,TrialState.COMPLETE,12.245814764232591,2024-06-18 03:50:27.859267,2024-06-18 03:51:24.092287,True,cosine,False,False,13,True,False,True,True,True,True,False,True,False,False,6
7,7,TrialState.COMPLETE,12.26271823196519,2024-06-18 03:50:27.859370,2024-06-18 03:51:33.055580,True,chebyschev,False,True,15,False,True,False,True,True,True,False,True,False,False,7
8,8,TrialState.COMPLETE,25.991735023663786,2024-06-18 03:50:27.859569,2024-06-18 03:50:52.410508,True,log interpolate,False,True,12,True,False,True,False,True,True,False,True,True,True,8
9,9,TrialState.COMPLETE,47.466121928922306,2024-06-18 03:50:27.859692,2024-06-18 03:52:31.051139,False,cosine,False,True,1,True,True,True,True,True,True,True,False,False,False,9
10,10,TrialState.COMPLETE,47.51704422897522,2024-06-18 03:50:47.679127,2024-06-18 03:51:53.293381,False,Q^-2 power series,True,True,5,False,False,True,False,True,False,False,False,False,False,10
11,11,TrialState.COMPLETE,13.096896595694766,2024-06-18 03:50:50.328922,2024-06-18 03:51:52.429487,True,Q^-2 power series,True,True,15,False,True,True,False,False,False,True,False,False,True,11
12,12,TrialState.COMPLETE,20.79302826767776,2024-06-18 03:50:52.424618,2024-06-18 03:51:19.377564,True,Q^-2 power series,True,False,7,True,False,True,False,True,False,False,False,True,True,12
13,13,TrialState.COMPLETE,48.14767934880299,2024-06-18 03:50:55.550561,2024-06-18 03:51:54.585339,False,Q^-2 power series,True,True,9,False,False,False,False,False,True,False,True,False,False,13
14,14,TrialState.COMPLETE,47.62345646932354,2024-06-18 03:51:19.394548,2024-06-18 03:52:13.948596,False,Q^-2 power series,True,False,10,True,True,True,False,True,False,True,True,False,True,14
15,15,TrialState.COMPLETE,12.768230525411251,2024-06-18 03:51:24.100861,2024-06-18 03:52:28.325881,True,cosine,False,True,12,True,False,False,True,False,False,False,True,False,False,15
16,16,TrialState.COMPLETE,48.407039483899496,2024-06-18 03:51:31.645053,2024-06-18 03:52:43.743044,False,Q^2 power series,False,True,10,False,True,True,False,True,True,False,False,False,False,16
17,17,TrialState.COMPLETE,43.71585880147752,2024-06-18 03:51:33.066989,2024-06-18 04:00:35.356420,False,cosine,False,False,6,True,False,False,False,True,True,False,False,False,True,17
18,18,TrialState.COMPLETE,20.426993913544194,2024-06-18 03:51:35.727104,2024-06-18 03:51:59.407920,True,log interpolate,True,True,11,True,True,False,True,False,False,False,True,True,False,18
19,19,TrialState.COMPLETE,47.090732976573655,2024-06-18 03:51:52.488653,2024-06-18 03:52:56.489919,False,log interpolate,False,False,14,True,False,True,False,True,True,True,True,False,False,19
20,20,TrialState.COMPLETE,12.176206778562008,2024-06-18 03:51:53.302201,2024-06-18 03:52:46.903338,True,cosine,False,False,13,False,True,True,True,True,False,True,True,False,False,20
21,21,TrialState.COMPLETE,43.34655601159661,2024-06-18 03:51:54.620288,2024-06-18 03:58:27.309683,False,cosine,False,False,15,True,True,True,False,True,True,False,False,False,True,21
22,22,TrialState.COMPLETE,12.945136922146519,2024-06-18 03:51:59.425596,2024-06-18 03:52:54.024162,True,Q^-2 power series,False,True,4,True,True,True,False,True,False,False,True,False,True,22
23,23,TrialState.COMPLETE,62.41205485423532,2024-06-18 03:52:13.984873,2024-06-18 03:52:28.824930,True,Q^2 power series,False,True,5,True,False,True,False,True,False,False,False,True,True,23
