,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,14.674060128490837,2024-06-18 06:36:09.256249,2024-06-18 06:37:22.926392,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,48.182757787252825,2024-06-18 06:36:09.260955,2024-06-18 06:45:08.699065,False,cosine,False,False,10,True,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,72.72467420159319,2024-06-18 06:36:09.271419,2024-06-18 06:36:26.391918,False,inv interpolate,True,True,11,True,True,False,True,True,False,False,True,True,True,2
3,3,TrialState.COMPLETE,29.14746235696103,2024-06-18 06:36:09.271844,2024-06-18 06:36:36.823792,True,Q^-2 power series,False,True,12,True,True,True,False,True,False,False,False,True,False,3
4,4,TrialState.COMPLETE,37.225446503073734,2024-06-18 06:36:09.271960,2024-06-18 06:38:30.878277,False,inv interpolate,False,True,8,True,False,False,False,True,True,True,True,False,True,4
5,5,TrialState.COMPLETE,14.665500651650252,2024-06-18 06:36:09.272247,2024-06-18 06:38:19.105267,True,chebyschev,True,True,2,False,False,True,True,True,True,False,True,False,False,5
6,6,TrialState.COMPLETE,48.598798168583976,2024-06-18 06:36:09.272581,2024-06-18 06:38:34.211131,False,cosine,False,True,15,True,True,False,False,False,True,True,True,False,False,6
7,7,TrialState.COMPLETE,73.0908230603602,2024-06-18 06:36:09.272691,2024-06-18 06:36:20.175262,True,inv interpolate,False,True,11,True,False,True,True,True,True,True,True,True,True,7
8,8,TrialState.COMPLETE,72.56590061846632,2024-06-18 06:36:09.272719,2024-06-18 06:36:27.681679,False,chebyschev,False,False,4,True,False,False,True,True,True,False,True,True,False,8
9,9,TrialState.COMPLETE,22.02015970308556,2024-06-18 06:36:09.272817,2024-06-18 06:37:44.243041,True,cosine,True,False,1,False,False,False,True,True,True,True,True,False,False,9
10,10,TrialState.COMPLETE,44.94839770798596,2024-06-18 06:36:20.195547,2024-06-18 06:37:32.461575,False,Q^-2 power series,True,True,5,False,False,True,False,True,False,True,False,False,False,10
11,11,TrialState.COMPLETE,12.36021240176428,2024-06-18 06:36:26.412504,2024-06-18 06:37:31.256447,True,Q^-2 power series,True,True,15,False,True,True,False,False,False,True,False,False,True,11
12,12,TrialState.COMPLETE,28.93836765125647,2024-06-18 06:36:27.692153,2024-06-18 06:36:54.297988,True,Q^-2 power series,True,False,7,True,False,True,False,True,False,False,False,True,True,12
13,13,TrialState.COMPLETE,47.06415563738143,2024-06-18 06:36:36.838888,2024-06-18 06:37:36.018997,False,Q^-2 power series,True,True,9,False,False,False,False,False,True,False,True,False,False,13
14,14,TrialState.COMPLETE,45.6321891459967,2024-06-18 06:36:54.304413,2024-06-18 06:38:08.262497,False,Q^-2 power series,True,False,10,True,True,True,False,True,False,True,True,False,True,14
15,15,TrialState.COMPLETE,9.925580395038319,2024-06-18 06:37:22.933404,2024-06-18 06:44:20.116583,True,cosine,False,True,12,True,False,False,True,False,False,False,True,False,False,15
16,16,TrialState.COMPLETE,44.93693342420706,2024-06-18 06:37:31.269605,2024-06-18 06:38:13.699715,False,Q^2 power series,False,True,10,False,True,True,False,True,True,False,False,False,False,16
