,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,23.266951761595468,2024-06-18 01:31:58.460921,2024-06-18 01:33:04.156168,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,59.666984182075346,2024-06-18 01:31:58.465552,2024-06-18 01:33:21.588291,False,cosine,False,True,10,False,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,54.08205677274835,2024-06-18 01:31:58.473085,2024-06-18 01:33:13.805819,False,log interpolate,True,False,7,False,True,True,False,False,True,False,False,False,True,2
3,3,TrialState.COMPLETE,63.328026210041614,2024-06-18 01:31:58.478868,2024-06-18 01:35:45.316453,False,Q^2 power series,True,True,12,True,True,True,True,True,False,True,False,False,True,3
4,4,TrialState.COMPLETE,19.874685475605393,2024-06-18 01:31:58.479449,2024-06-18 01:32:25.592120,True,cosine,True,False,7,True,False,False,True,True,True,False,True,True,False,4
5,5,TrialState.COMPLETE,19.69870053952692,2024-06-18 01:31:58.489485,2024-06-18 01:32:26.976866,True,chebyschev,True,False,14,True,False,True,False,True,False,False,True,True,False,5
6,6,TrialState.COMPLETE,23.774859603608544,2024-06-18 01:31:58.489859,2024-06-18 01:32:23.595831,True,cosine,False,False,9,True,False,False,True,False,True,True,True,True,False,6
7,7,TrialState.COMPLETE,48.3887993693231,2024-06-18 01:31:58.490291,2024-06-18 01:34:15.549785,False,Q^2 power series,True,True,1,True,True,True,True,True,True,True,False,False,True,7
8,8,TrialState.COMPLETE,1000000000.0,2024-06-18 01:31:58.491889,2024-06-18 01:33:16.331339,True,log interpolate,True,True,10,True,False,False,True,True,True,False,False,False,False,8
9,9,TrialState.COMPLETE,72.75248017085461,2024-06-18 01:31:58.491935,2024-06-18 01:32:20.201333,False,Q^-2 power series,True,True,1,True,False,False,False,True,True,True,False,True,False,9
10,10,TrialState.COMPLETE,54.700962135514274,2024-06-18 01:32:20.217883,2024-06-18 01:33:35.016190,False,chebyschev,False,True,15,False,False,False,False,False,True,True,True,False,True,10
11,11,TrialState.COMPLETE,72.75248017085461,2024-06-18 01:32:23.601476,2024-06-18 01:32:47.162944,False,chebyschev,True,False,11,False,False,True,True,True,False,False,True,True,False,11
12,12,TrialState.COMPLETE,15.744049685881848,2024-06-18 01:32:25.600605,2024-06-18 01:33:32.086019,True,log interpolate,True,True,4,False,True,False,True,False,True,False,True,False,True,12
13,13,TrialState.COMPLETE,72.75248017085461,2024-06-18 01:32:26.990077,2024-06-18 01:32:47.157729,False,Q^-2 power series,True,True,15,False,False,False,False,False,False,False,False,True,True,13
14,14,TrialState.COMPLETE,73.61274009992053,2024-06-18 01:32:47.173675,2024-06-18 01:33:07.680564,False,Q^2 power series,False,False,15,False,False,True,True,True,False,False,False,True,True,14
15,15,TrialState.COMPLETE,55.57276430917615,2024-06-18 01:32:47.202746,2024-06-18 01:34:01.129706,False,cosine,True,False,7,False,False,True,False,False,True,True,False,False,False,15
16,16,TrialState.COMPLETE,84.42107861226536,2024-06-18 01:33:04.162502,2024-06-18 01:33:31.730435,True,Q^2 power series,False,True,6,True,False,False,True,True,False,True,False,False,False,16
17,17,TrialState.COMPLETE,50.79724348252531,2024-06-18 01:33:07.695515,2024-06-18 01:34:13.252670,False,chebyschev,False,False,16,False,False,False,False,True,False,False,False,False,False,17
18,18,TrialState.COMPLETE,47.31541696334086,2024-06-18 01:33:13.815151,2024-06-18 01:34:50.096434,False,chebyschev,False,False,5,True,True,True,True,True,False,True,True,False,True,18
19,19,TrialState.COMPLETE,13.817969871467541,2024-06-18 01:33:16.353868,2024-06-18 01:33:53.317385,True,cosine,True,True,12,False,False,False,True,False,False,True,True,False,False,19
20,20,TrialState.COMPLETE,72.75248017085461,2024-06-18 01:33:21.597905,2024-06-18 01:33:41.251959,False,chebyschev,True,True,11,True,False,True,False,False,True,False,False,True,True,20
21,21,TrialState.COMPLETE,73.61274009992053,2024-06-18 01:33:31.739655,2024-06-18 01:33:50.722618,False,Q^-2 power series,False,False,16,True,False,False,False,True,True,True,False,True,False,21
22,22,TrialState.COMPLETE,50.51267983057074,2024-06-18 01:33:32.103224,2024-06-18 01:34:47.323115,False,log interpolate,False,False,6,True,False,True,True,True,False,True,True,False,True,22
23,23,TrialState.COMPLETE,84.42110533683075,2024-06-18 01:33:35.034455,2024-06-18 01:33:45.279396,True,inv interpolate,True,False,8,True,True,True,False,True,False,True,True,False,False,23
24,24,TrialState.COMPLETE,84.42110533683075,2024-06-18 01:33:41.280436,2024-06-18 01:33:50.710088,True,inv interpolate,True,True,5,False,False,True,False,True,False,True,True,False,True,24
25,25,TrialState.COMPLETE,73.76545211585521,2024-06-18 01:33:45.299637,2024-06-18 01:34:05.301517,False,inv interpolate,False,True,15,False,True,True,True,True,True,False,False,True,True,25
26,26,TrialState.COMPLETE,13.813725477540576,2024-06-18 01:33:50.735154,2024-06-18 01:35:14.277165,True,cosine,False,True,13,True,True,True,True,True,False,True,False,False,False,26
27,27,TrialState.COMPLETE,16.239767892935824,2024-06-18 01:33:50.772282,2024-06-18 01:34:54.745316,True,chebyschev,True,False,4,True,True,False,False,False,False,True,True,False,False,27
28,28,TrialState.COMPLETE,84.42110533683075,2024-06-18 01:33:53.383731,2024-06-18 01:34:03.189945,True,inv interpolate,True,True,12,False,False,False,False,True,False,True,False,False,False,28
29,29,TrialState.COMPLETE,17.40404627132712,2024-06-18 01:34:01.140986,2024-06-18 01:34:48.727866,True,log interpolate,True,True,4,False,True,False,True,False,False,True,True,False,True,29
30,30,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:34:03.212069,2024-06-18 01:35:03.414713,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,30
31,31,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:34:05.336785,2024-06-18 01:35:08.691069,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,31
32,32,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:34:13.265305,2024-06-18 01:35:13.480299,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,32
33,33,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:34:15.562789,2024-06-18 01:35:15.180437,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,33
34,34,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:34:47.375291,2024-06-18 01:35:51.536756,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,34
35,35,TrialState.COMPLETE,1000000000.0,2024-06-18 01:34:48.781353,2024-06-18 01:36:03.943902,True,log interpolate,True,True,3,False,True,False,True,False,False,True,True,False,True,35
36,36,TrialState.COMPLETE,1000000000.0,2024-06-18 01:34:50.121863,2024-06-18 01:36:02.045111,True,log interpolate,True,True,3,False,True,False,True,False,False,True,True,False,True,36
37,37,TrialState.COMPLETE,20.638550970767174,2024-06-18 01:34:54.762893,2024-06-18 01:35:58.396342,True,log interpolate,True,True,2,False,True,False,True,False,False,True,True,False,False,37
38,38,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:03.430403,2024-06-18 01:36:06.391367,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,38
39,39,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:08.705918,2024-06-18 01:36:13.928449,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,39
40,40,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:13.549152,2024-06-18 01:36:16.421681,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,40
41,41,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:14.307502,2024-06-18 01:36:22.229142,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,41
42,42,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:15.198681,2024-06-18 01:36:20.642429,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,42
43,43,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:45.370807,2024-06-18 01:36:51.930589,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,43
44,44,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:51.555957,2024-06-18 01:37:00.711538,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,44
45,45,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:35:58.413238,2024-06-18 01:37:00.867614,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,45
46,46,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:36:02.078150,2024-06-18 01:37:09.959681,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,46
47,47,TrialState.COMPLETE,12.645257345648348,2024-06-18 01:36:03.962496,2024-06-18 01:37:06.256706,True,log interpolate,True,True,13,False,True,False,True,False,False,False,True,False,False,47
48,48,TrialState.COMPLETE,14.812593243308916,2024-06-18 01:36:06.411989,2024-06-18 01:37:32.141585,True,log interpolate,True,True,14,False,True,False,True,False,False,False,True,False,False,48
49,49,TrialState.COMPLETE,14.812593243308916,2024-06-18 01:36:13.998229,2024-06-18 01:37:46.101528,True,log interpolate,True,True,14,False,True,False,True,False,False,False,True,False,False,49
50,50,TrialState.COMPLETE,14.812593243308916,2024-06-18 01:36:16.460116,2024-06-18 01:37:42.913124,True,log interpolate,True,True,14,False,True,False,True,False,False,False,True,False,False,50
51,51,TrialState.COMPLETE,14.812593243308916,2024-06-18 01:36:20.678906,2024-06-18 01:37:48.014333,True,log interpolate,True,True,14,False,True,False,True,False,False,False,True,False,False,51
52,52,TrialState.COMPLETE,14.812593243308916,2024-06-18 01:36:22.309766,2024-06-18 01:37:53.242282,True,log interpolate,True,True,14,False,True,False,True,False,False,False,True,False,False,52
53,53,TrialState.COMPLETE,15.087571338843416,2024-06-18 01:36:51.948250,2024-06-18 01:38:02.226152,True,log interpolate,True,True,11,False,True,False,True,False,False,False,True,False,False,53
54,54,TrialState.COMPLETE,15.087571338843416,2024-06-18 01:37:00.896301,2024-06-18 01:38:16.037273,True,log interpolate,True,True,11,False,True,False,True,False,False,False,True,False,False,54
55,55,TrialState.COMPLETE,15.087571338843416,2024-06-18 01:37:00.925955,2024-06-18 01:38:17.055941,True,log interpolate,True,True,11,False,True,False,True,False,False,False,True,False,False,55
56,56,TrialState.COMPLETE,1000000000.0,2024-06-18 01:37:06.282553,2024-06-18 01:38:21.524443,True,log interpolate,True,True,10,False,True,False,True,False,False,False,True,False,False,56
57,57,TrialState.COMPLETE,1000000000.0,2024-06-18 01:37:09.991131,2024-06-18 01:38:22.985354,True,log interpolate,True,True,10,False,True,False,True,False,False,False,True,False,False,57
58,58,TrialState.COMPLETE,1000000000.0,2024-06-18 01:37:32.184268,2024-06-18 01:38:44.085754,True,log interpolate,True,True,10,False,True,False,True,False,False,False,True,False,False,58
59,59,TrialState.COMPLETE,84.42107993961895,2024-06-18 01:37:42.975939,2024-06-18 01:38:08.906509,True,Q^2 power series,True,True,10,False,True,False,True,False,False,False,True,False,False,59
60,60,TrialState.COMPLETE,15.087571338843416,2024-06-18 01:37:46.159110,2024-06-18 01:38:59.652904,True,log interpolate,True,True,11,False,True,False,True,False,False,False,True,False,False,60
