,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,15.488016544941646,2024-06-17 12:46:27.210216,2024-06-17 12:47:28.847906,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,52.33694817766422,2024-06-17 12:46:27.214620,2024-06-17 12:47:51.061119,False,cosine,False,True,10,False,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,69.25189915077728,2024-06-17 12:46:27.220472,2024-06-17 12:46:47.548674,False,inv interpolate,True,True,9,True,False,True,True,True,False,False,False,True,False,2
3,3,TrialState.COMPLETE,41.74188577347033,2024-06-17 12:46:27.226874,2024-06-17 12:47:41.913072,False,inv interpolate,False,False,2,True,False,False,False,True,True,True,True,False,True,3
4,4,TrialState.COMPLETE,8.054043372576261,2024-06-17 12:46:27.228008,2024-06-17 12:47:32.217002,True,chebyschev,False,True,10,True,False,True,True,False,True,True,True,False,True,4
5,5,TrialState.COMPLETE,70.1764036932691,2024-06-17 12:46:27.228062,2024-06-17 12:46:47.893268,False,cosine,False,True,15,True,True,True,False,True,False,False,True,True,False,5
6,6,TrialState.COMPLETE,69.13537774753841,2024-06-17 12:46:27.228651,2024-06-17 12:46:49.267324,False,Q^2 power series,True,True,13,False,False,False,False,True,True,False,True,True,False,6
7,7,TrialState.COMPLETE,44.06017392197696,2024-06-17 12:46:27.228855,2024-06-17 12:48:24.567680,False,cosine,True,True,8,True,True,True,True,True,True,False,True,False,True,7
8,8,TrialState.COMPLETE,25.33799412733751,2024-06-17 12:46:27.228909,2024-06-17 12:46:59.032672,True,Q^-2 power series,False,True,11,True,True,False,False,False,True,True,True,True,False,8
9,9,TrialState.COMPLETE,19.817019436623525,2024-06-17 12:46:27.228978,2024-06-17 12:50:34.011238,True,Q^2 power series,False,False,1,True,False,False,True,False,True,True,True,False,True,9
10,10,TrialState.COMPLETE,44.98203569999546,2024-06-17 12:46:47.563904,2024-06-17 12:47:53.897004,False,Q^-2 power series,True,True,5,False,False,True,False,True,False,True,False,False,False,10
11,11,TrialState.COMPLETE,13.34590195124646,2024-06-17 12:46:47.925515,2024-06-17 12:48:04.468640,True,Q^-2 power series,True,True,15,False,True,True,False,False,False,True,False,False,True,11
12,12,TrialState.COMPLETE,22.57095904085374,2024-06-17 12:46:49.282517,2024-06-17 12:47:16.776576,True,Q^-2 power series,True,False,7,True,False,True,False,True,False,False,False,True,True,12
