,trial,state,Rwp,datetime_start,datetime_complete,Backgroundrefine,Backgroundtype,Instrument_parametersrefineZero,Mustrainrefine,Numberofcoefficients,Peakshape_parametersrefineSH/L,Peakshape_parametersrefineU,Peakshape_parametersrefineV,Peakshape_parametersrefineW,Peakshape_parametersrefineX,Peakshape_parametersrefineY,Phase_parametersrefinephase0,Sample_parametersrefineShift,Sample_parametersrefineSurfRoughA,Sample_parametersrefineSurfRoughB,system_attrs_number
0,0,TrialState.COMPLETE,17.475125949180494,2024-06-18 02:01:50.805775,2024-06-18 02:02:44.862024,True,cosine,False,True,2,False,False,True,False,True,True,False,False,False,True,0
1,1,TrialState.COMPLETE,49.367275968415655,2024-06-18 02:01:50.815716,2024-06-18 02:03:07.966175,False,cosine,False,True,10,False,False,True,False,False,False,False,True,False,False,1
2,2,TrialState.COMPLETE,39.78024112590411,2024-06-18 02:01:50.824768,2024-06-18 02:03:54.725722,False,log interpolate,True,True,7,False,True,True,False,True,False,False,False,False,True,2
3,3,TrialState.COMPLETE,68.93399805045371,2024-06-18 02:01:50.832838,2024-06-18 02:02:13.275225,False,Q^2 power series,True,True,12,False,False,False,True,False,False,True,True,True,False,3
4,4,TrialState.COMPLETE,31.633328555113504,2024-06-18 02:01:50.843431,2024-06-18 02:02:12.657916,True,chebyschev,False,True,1,True,False,False,False,True,True,False,False,True,True,4
5,5,TrialState.COMPLETE,68.93399805045371,2024-06-18 02:01:50.853731,2024-06-18 02:02:13.528428,False,chebyschev,True,False,9,True,False,False,False,True,False,True,False,True,True,5
6,6,TrialState.COMPLETE,44.578480698423064,2024-06-18 02:01:50.864888,2024-06-18 02:03:42.936167,False,cosine,True,True,11,True,False,True,True,False,True,True,True,False,True,6
7,7,TrialState.COMPLETE,42.93263234451242,2024-06-18 02:01:50.879625,2024-06-18 02:03:52.586103,False,cosine,True,True,12,True,False,True,True,True,True,False,False,False,False,7
8,8,TrialState.COMPLETE,69.71872341825267,2024-06-18 02:01:50.886242,2024-06-18 02:02:11.314961,False,chebyschev,False,True,6,True,True,True,True,False,True,False,True,True,True,8
9,9,TrialState.COMPLETE,69.0177877188828,2024-06-18 02:01:50.886388,2024-06-18 02:02:14.827225,False,log interpolate,True,False,3,False,False,True,True,True,True,True,True,True,True,9
10,10,TrialState.COMPLETE,43.157435097400224,2024-06-18 02:02:11.321329,2024-06-18 02:03:28.915866,False,chebyschev,False,True,15,False,False,False,False,False,True,True,True,False,True,10
11,11,TrialState.COMPLETE,68.93399805045371,2024-06-18 02:02:12.664525,2024-06-18 02:02:34.857524,False,chebyschev,True,False,11,False,False,True,True,True,False,False,True,True,False,11
12,12,TrialState.COMPLETE,12.564306599731562,2024-06-18 02:02:13.317969,2024-06-18 02:03:12.359664,True,log interpolate,True,True,4,False,True,False,True,False,True,False,True,False,True,12
13,13,TrialState.COMPLETE,68.93399805045371,2024-06-18 02:02:13.545349,2024-06-18 02:02:35.574908,False,Q^-2 power series,True,True,15,False,False,False,False,False,False,False,False,True,True,13
14,14,TrialState.COMPLETE,69.71872341825267,2024-06-18 02:02:14.857988,2024-06-18 02:02:34.889169,False,Q^2 power series,False,False,15,True,False,True,True,True,False,False,False,True,True,14
15,15,TrialState.COMPLETE,42.13218635888012,2024-06-18 02:02:34.864058,2024-06-18 02:03:32.628354,False,log interpolate,False,False,16,True,True,False,False,True,True,True,True,False,False,15
16,16,TrialState.COMPLETE,15.538228091733131,2024-06-18 02:02:34.895405,2024-06-18 02:03:32.772368,True,log interpolate,False,False,4,True,False,False,False,False,True,True,True,False,False,16
17,17,TrialState.COMPLETE,41.82222028014005,2024-06-18 02:02:35.583919,2024-06-18 02:03:33.685620,False,cosine,False,False,6,True,False,False,False,True,True,True,False,False,True,17
18,18,TrialState.COMPLETE,25.60311378773174,2024-06-18 02:02:44.873898,2024-06-18 02:03:08.792750,True,log interpolate,True,True,11,True,True,False,True,False,False,False,True,True,False,18
19,19,TrialState.COMPLETE,42.20787318819274,2024-06-18 02:03:07.975973,2024-06-18 02:04:33.906478,False,log interpolate,False,False,14,True,False,True,False,True,True,True,True,False,False,19
20,20,TrialState.COMPLETE,10.664892867643784,2024-06-18 02:03:08.815928,2024-06-18 02:04:00.172263,True,cosine,False,False,13,False,True,True,True,True,False,True,True,False,False,20
21,21,TrialState.COMPLETE,43.32459251381347,2024-06-18 02:03:12.376430,2024-06-18 02:04:35.633390,False,cosine,False,False,15,True,True,True,False,True,True,False,False,False,True,21
22,22,TrialState.COMPLETE,10.913393540958397,2024-06-18 02:03:28.943910,2024-06-18 02:05:11.934665,True,Q^-2 power series,False,True,4,True,True,True,False,True,False,False,True,False,True,22
23,23,TrialState.COMPLETE,63.22954441524657,2024-06-18 02:03:32.638046,2024-06-18 02:03:46.638153,True,Q^2 power series,False,True,5,True,False,True,False,True,False,False,False,True,True,23
24,24,TrialState.COMPLETE,75.36385910000884,2024-06-18 02:03:32.782943,2024-06-18 02:03:42.625839,True,inv interpolate,True,False,13,True,True,False,True,False,False,True,False,True,False,24
25,25,TrialState.COMPLETE,69.82097516686937,2024-06-18 02:03:33.704974,2024-06-18 02:03:55.243711,False,inv interpolate,False,True,15,False,True,True,True,True,True,True,False,True,True,25
26,26,TrialState.COMPLETE,26.830644447438733,2024-06-18 02:03:42.645521,2024-06-18 02:04:07.845179,True,cosine,False,False,13,True,True,False,False,False,True,True,True,True,False,26
27,27,TrialState.COMPLETE,11.076603516712492,2024-06-18 02:03:42.954961,2024-06-18 02:04:38.853067,True,chebyschev,True,False,16,True,False,True,False,True,False,True,True,False,False,27
28,28,TrialState.COMPLETE,75.36385910000884,2024-06-18 02:03:46.679074,2024-06-18 02:03:56.859122,True,inv interpolate,True,True,12,False,False,False,False,True,False,True,False,False,False,28
29,29,TrialState.COMPLETE,13.5938718033824,2024-06-18 02:03:52.598553,2024-06-18 02:04:56.505557,True,log interpolate,False,False,4,False,True,False,True,False,True,True,True,False,False,29
30,30,TrialState.COMPLETE,22.214680110196632,2024-06-18 02:03:54.750741,2024-06-18 02:05:00.577197,True,log interpolate,False,True,1,False,True,False,False,False,True,False,True,False,False,30
31,31,TrialState.COMPLETE,22.214681649329588,2024-06-18 02:03:55.310004,2024-06-18 02:04:56.074661,True,log interpolate,False,False,1,False,True,False,False,False,True,False,True,False,False,31
32,32,TrialState.COMPLETE,22.04251335889046,2024-06-18 02:03:56.883925,2024-06-18 02:05:09.243528,True,log interpolate,False,False,1,False,True,False,False,False,True,False,True,False,True,32
33,33,TrialState.COMPLETE,13.5938718033824,2024-06-18 02:04:00.187897,2024-06-18 02:05:08.039519,True,log interpolate,False,False,4,False,True,False,True,False,True,True,True,False,False,33
34,34,TrialState.COMPLETE,13.5938718033824,2024-06-18 02:04:07.886725,2024-06-18 02:05:10.703452,True,log interpolate,False,False,4,False,True,False,True,False,True,True,True,False,False,34
